id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
3559,0,steinberg cubase 4 digital audio software,steinberg,999.99,software,,46.99
3560,0,microsoft visual studio professional 2005 upgrade,microsoft software,549.0,office pro 2007 upgrade microsoft 269-10294,,257.71
3561,0,print shop 22 deluxe,encore,49.99,cosmi print perfect clip art deluxe,,6.99
3562,0,punch ! super home suite,punch ! software,49.99,punch software 17100 punch ! super home suite,punch software,45.99
3563,1,upgrade crystal reports 11 pro french,business objects,479.78,upg crystal reports 11 pro french,,264.99
3564,0,mavis beacon typing 17 ( win/mac ),encore software,19.99,mavis beacon 16,,17.9
3565,0,microsoft word 2007 version upgrade,microsoft,109.95,microsoft academic microsoft visio 2003 professional,,159.0
3566,0,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,instant immers spanish dlux 2,,36.11
3567,0,punch 5 in 1 home design,punch ! software,39.99,instant home design 3.0,,15.9
3568,0,sibelius 5 educational edition,sibelius-software-ltd .,329.0,microspot macdraft professional edition,,249.99
3569,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe cs3 production premium upgrade,,822.99
3570,0,sims 2 pets expansion pack,aspyr media,34.99,sims 2 season expansion pack,,37.99
3571,0,norton antivirus mac 10.0 ( mac ),symantec,69.95,norton antivirus 2004,,49.99
3572,0,quickbooks pos : pro multistore 6.0,intuit inc.,1399.95,quickbooks ( r ),,103.99
3573,0,adobe photoshop cs3 extended,adobe,999.0,adobe photoshop lightroom,,264.99
3574,0,quickbooks simple start 2007,intuit,99.95,quickbooks ( r ),,103.99
3575,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft excel 2007 ( pc ),,229.95
3576,0,the print shop pro publisher 22 deluxe [ dvd ],encore,99.99,10731 the print shop 22 pro publisher deluxe complete package 1 user win,,84.13
3577,0,adobe illustrator cs3 upgrade [ mac ],adobe,199.0,adobe indesign cs3 for mac upgrade,,205.99
3578,0,adobe audition 2.0 upgrade,adobe,129.0,adobe cs3 web standard upgrade,,413.99
3579,0,microsoft windows vista ultimate upgrade [ dvd ],microsoft,259.95,microsoft windows xp home edition sp2 oem,,95.99
3580,0,microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,210100533 pinnacle studio plus titanium edition v. 10.5 complete package 1 user,,67.47
3581,0,finale allegro 2007,finale,199.95,emedia finale allegro,,169.99
3582,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft onenote 2007 ( pc ),,99.95
3583,1,total training for adobe creative suite 3 : design premium bundle,total training,299.99,total training for adobe creative suite 3 design premium,,279.95
3584,0,hallmark card studio 2005 deluxe,sierra home,49.99,hallmark card studio 2004,,29.97
3585,0,adobe flash pro cs3 upgrade [ mac ],adobe,199.0,adobe flash cs3 professional ( mac ),,699.0
3586,0,punch ! master landscape & home design,punch ! software,59.99,encore software 13931 3d home architect landscape design deluxe version 9,,25.97
3587,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft office 2004 software suite oem mac apple & mac software,,239.95
3588,0,print shop 22 deluxe,encore,49.99,print shop deluxe 21,,44.9
3589,0,time money & fractions grades 1-2,school zone,9.99,time money & fractions grades 1-2 workbook & cd-rom,,12.99
3590,1,canopus 77010158100 let 's edit,canopus,99.0,canopus let 's edit video editing software win consumer video editing software,,99.95
3591,0,bias peak le 5,bias,129.0,bias peak pro 5 software music production software,,499.0
3592,0,omnioutliner professional 3.0,csdc,69.95,individual software prm-r12 resumemaker professional 12.0,individual software,29.99
3593,0,peachtree by sage pro accounting 2007,sage software,169.99,peachtree ( r ) compatible continuous forms-accounting for windows 8.0-2004 version,,241.99
3594,0,internet security barrier x4 antispam edition,intego inc,,oem internet security suite 2007 3-user single pack,,32.85
3595,0,adobe fireworks cs3 [ mac ],adobe,299.0,adobe indesign cs3 for mac academic,,192.99
3596,0,3d home architect home v. 8 by encore software,encore software,39.99,essential software architecture,,53.41
3597,0,punch ! master landscape & home design,punch ! software,99.99,punch software 85100 punch!master landscape pro v10 and home design,,59.97
3598,0,adobe photoshop cs3 [ mac ],adobe,649.0,adobe indesign cs3 for mac upgrade,,205.99
3599,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,office mac 2004 microsoft 731-01002,,331.77
3600,0,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe acrobat v8 .0 professional for mac upgrade,,145.99
3601,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
3602,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,adobe cs3 design standard upgrade windows,,413.99
3603,0,system care professional,avanquest,49.95,i copydvds 2 professional edition,me-too-software,27.9
3604,1,recam remote monitoring software,mobi-technologies-inc .,129.0,mobi-cam 70008 monitoring and notification software,mobi-technologies-inc .,89.69
3605,0,netmanage rumba unix-hp edition v. 7.3 upgrade license 902453-006 ),netmanage,,910584-001 rumba as/400 edition v. 7.2 upgrade package 1 processor tier p60 c,,26759.24
3606,0,netmanage rumba web as/400 edition 910584-001 ),netmanage,,910523-002 rumba as/400 edition v. 7.2 upgrade package 1 processor tier p50 c,,20069.43
3607,0,steinberg cubase studio 4,steinberg,499.99,steinberg cubase 4 software educational discount music production software,,349.95
3608,0,adobe contribute cs3 [ mac ],adobe,149.0,adobe cs3 web standard,,1035.99
3609,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe cs3 web standard upsell,,819.99
3610,0,world history ( win/mac ) ( jewel case ),fogware publishing,9.99,total 3d home deluxe ( jewel case ) ( jce-th6 ),,9.59
3611,1,clickart 1.2 million 2006 dvd,encore software,,encore inc clickart 1.2 million 2006 dvd,,42.27
3612,0,retrospect 6.0 desktop mac upgrade,dantz,59.99,emc insignia retrospect desktop 6.x,,89.99
3613,0,the print shop 22 deluxe,encore,49.99,the print shop ( r ) 22,,29.99
3614,0,microsoft office student and teacher edition 2004 macintosh,microsoft,149.99,microsoft microsoft office pro 2004 software suite mac apple & mac software,,498.95
3615,0,printmaster platinum v 17.0,encore software,39.99,printmaster gold v 17.0 ( win 98 me 2000 xp ),,19.95
3616,0,hoyle puzzle & board games,encore software,19.95,hoyle ( r ) card games 2007,,19.99
3617,0,doom 3 ( dvd ) ( mac ),aspyr media,39.99,adobe illustrator cs3 ( mac ),,599.0
3618,0,adobe creative suite cs3 production premium upsell,adobe,1199.0,adobe creative suite 3 ( cs3 ) web standard 3 windows upsell from dreamweaver or flash,,799.0
3619,0,microsoft windows xp professional full version with sp2,microsoft,299.99,avid xpress pro video editing software for mac and windows professional editing software,,1449.0
3620,0,tlc arthur 's kindergarten learning system 2008,encore,19.99,encore tlc dr seuss reading learning system 2008,,17.9
3621,0,3d home architect landscape v. 8 by encore software,encore software,39.99,punch software 41100 punch ! home design architectural series 18,punch software,118.99
3622,0,britannica deluxe,avanquest software,29.95,business planmaker deluxe,,49.99
3623,0,suretrak project manager 3.0,primavera systems,499.0,1-57408-058-x suretrak project manager v. 3.0 complete package 1 user cd win,,436.71
3624,0,onone software intellihance pro 4.1,onone software,,onone software inc. gfs-50211 genuine fractals 5 full 1u,,148.97
3625,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft ( r ) word 2007,,109.99
3626,0,microsoft onenote 2007 upgrade,microsoft,79.95,microsoft onenote 2007 ( pc ),,99.95
3627,0,microsoft mappoint 2006 with gps,microsoft,349.0,microsoft microsoft office 2004 software suite mac apple & mac software,,399.95
3628,0,adobe illustrator cs3 [ mac ],adobe,599.0,adobe illustrator cs3 upgrade from freehand for mac,,206.99
3629,0,adobe premiere pro 2.0,adobe,849.0,adobe cs3 production premium,,1749.99
3630,0,punch ! master landscape professional & home design v 10.0,punch ! software,69.95,punch software 35100 punch ! home design suite professional complete product architectural standard 1 user ( s ) complete product pc,,59.97
3631,0,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,adobe illustrator cs3 ( mac ),,599.0
3632,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe dreamweaver cs3 academic,adobe-education-box,195.99
3633,0,quickbooks premier non-profit edition 2005,intuit inc.,499.95,intuit quickbooks simple start edition 2007 software for windows tax & finance software,,83.95
3634,0,punch ! 5 in 1 home design,punch ! software,39.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
3635,0,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,4px-00078 microsoft system center essentials 2007 license 20 clients win english,,379.43
3636,1,hoyle card games ( jewel case ),encore software,9.99,encore software 10025 hoyle card games ( win 98 me 2000 xp ),,7.47
3637,0,aircraft collector 's second edition,abacus,19.95,abacus software s532 military aircraft collection for pc,abacus software,18.99
3638,0,adventure workshop 4th-6th grade 7th edition,encore software,19.99,encore software 10114 adventure workshop 1st-3rd grade 7th ed sb cs by riverdeep,,17.97
3639,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe cs3 web premium upgrade,,517.99
3640,0,adobe after effects cs3,adobe,999.0,adobe premiere pro cs3,,825.99
3641,0,family tree maker 11.2 collector 's edition,encore,109.95,family tree maker deluxe 11.2,,69.97
3642,0,mavis beacon typing 17 ( win/mac ),encore software,19.99,mavis beacon teaches typing 16 deluxe,,34.9
3643,0,microsoft office & windows training,topics entertainment,29.99,microsoft office 2004 student/teacher,,145.99
3644,0,cisco syst . minor release : requires existing cww-6 .1 - win-mr ),cisco systems enterprise,,cisco ciscoworks v. 6.1 for windows upgrade cww-6 .1 - win-mr,,225.0
3645,0,microsoft works suite 2006,microsoft,99.0,microsoft academic microsoft visio 2003 professional,,159.0
3646,0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe photoshop lightroom,,264.99
3647,0,wasp bar code wasp bar code labeler complete package 3 users std cd -,wasp technologies,,adobe photoshop cs3 extended complete package 1 user academic cd mac,,279.0
3648,0,microspot macdraft professional ( mac ),microspot ltd.,349.99,microsoft money 2007 premium ( pc ),,79.99
3649,1,hoyle south beach solitaire,encore,9.99,encore software 11930 hoyle south beach solitaire win 98 me 2000 xp,,7.69
3650,0,adobe creative suite cs3 web standard upgrade [ mac ],adobe,399.0,adobe cs3 web standard upsell,,819.99
3651,0,adobe creative suite cs3 web premium upsell [ mac ],adobe,1399.0,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
3652,0,microsoft productivity pack for windows mobile,microsoft,29.99,pinnacle mobile media converter software for windows ipod software,,29.95
3653,0,3d home architect landscape designer v8,encore software,29.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
3654,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office onenote 2007 complete package 1 pc cd win english,,78.99
3655,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,ableton live 6 software music production software,,499.0
3656,0,microsoft onenote 2007,microsoft,99.95,microsoft office 2004 software suite oem mac apple & mac software,,239.95
3657,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft office 2004 software suite oem mac apple & mac software,,239.95
3658,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 design standard academic,,385.99
3659,0,microsoft visual studio team edition for software testers 2005 w/msdn premium renewal,microsoft software,2309.0,microsoft 121-00324 visual studio team suite 2005 with msdn premium subscriptions complete product software development standard 1 user ( s ) complete product english pc - free shipping,,10015.97
3660,1,iaudioize magnetic time for pc and mac,sos aggregation,39.99,iaudioize magnetic time for pc and mac,,39.99
3661,0,instant immersion japanese ( audio book ),topics entertainment,,instant immers italian dlux 2 .,,36.11
3662,0,microsoft windows server 2003 client additional license for devices 5 pack,microsoft,209.0,microsoft windows xp professional edition ( upgrade ),,199.99
3663,0,adventure workshop 1st-3rd grade 8th edition,encore,19.99,encore software 10118 adventure workshop 4th-6th grade 7th ed sb cs by riverdeep,,17.97
3664,0,safekeeper plus,bling,39.99,bling software limited safekeeper plus,,39.99
3665,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 24100 punch ! 5 in 1 home design complete product architectural 1 user complete productcomplete productstandard pc,,35.97
3666,0,quickbooks premier non-profit edition 2005,intuit inc.,499.95,intuit quickbooks premier professional services edition 2007 software win tax & finance software,,349.95
3667,0,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
3668,0,photoshop elements 5 and premiere elements 3 bundle win minibox ( 29180248 ),adobe,242.62,adobe premiere elements 3 and photoshop elements 5 software for windows consumer video editing software,,149.95
3669,0,instant immersion japanese 2.0,topics entertainment,19.99,instant immers german dlux 2.0,,36.11
3670,0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe photoshop elements 4.0 photo-editing software for mac,,85.95
3671,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft windows xp professional edition ( upgrade ),,199.99
3672,0,quickbooks premier manufacturer and wholesale edition 2007,intuit,399.95,quickbooks ( r ) simple start 2007,,99.99
3673,0,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,29270077 adobe creative suite 3 web standard product upgrade package 1 user upgrade,,843.15
3674,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe cs3 after effects upgrade,,306.99
3675,0,adobe creative suite cs3 design standard [ mac ],adobe,1199.0,adobe cs3 design standard upgrade,,413.99
3676,0,elementary school advantage 2007,encore software,29.99,elementary advantage 2007,,12.95
3677,0,symc backup exec sbs prm 11d win small business server,symantec,885.83,11997634 symantec backup exec system recovery desktop edition business pack v. 7.0 ),,52.96
3678,0,ca internet security suite 2007 3 user,computer associates,69.95,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2
3679,0,computrace lojack for laptops : 3 year subscription,absolute software,99.99,lfl-n2-12 computrace lojack for laptops subscription package 1 year 1 notebook m,,39.95
3680,0,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,adobe cs3 after effects upgrade,,306.99
3681,0,adobe illustrator cs3 upgrade from freehand [ mac ],adobe,199.0,adobe cs3 design standard upgrade windows,,413.99
3682,0,clifford reading pack ( dvd box ),scholastic,19.99,clifford thinking,,12.9
3683,0,hp storageworks secure path for windows workgroup edition v. 4.0 c license 213076-b26 ),hewlett packard,,t3558a hp storageworks secure path for hp-ux workgroup edition v. 3.0 c complete,,66453.82
3684,0,adobe after effects professional 7.0,adobe,999.0,adobe after effects cs3 professional software for mac effects software,,998.95
3685,1,phase one capture one pro win/mac,phase one,499.0,phase one capture one pro,,415.99
3686,0,adobe photoshop cs3 extended,adobe,999.0,adobe photoshop cs3 ( mac os x v. 10.4.8 ),,649.0
3687,0,mobileinventory additional mobile license,wasp technologies,,22799 vsi-fax upgrade license 8 additional ports linux unix win,,2181.91
3688,0,microsoft word 2007 version upgrade,microsoft,109.95,microspot interiors version 3.6,,85.99
3689,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion hawaiian audio,,12.05
3690,0,video patrol 5.0 by honest technology,global-marketing-partners,50.86,global marketing partners dvd player 3.0 honest technology,,16.92
3691,0,microsoft digital image suite 2006 plus pinnacle studio 10.0,microsoft,99.95,microsoft ( r ) works suite 2006,,99.99
3692,0,peachtree by sage complete accounting 2007,sage software,269.99,laser checks for peachtree ( r ) accounting for windows 8.0-2005,,106.29
3693,0,timbuktu remote control softwre 10 licenses for windows,netopia,,now software nuw45e1k now up-to-date & contact for windows,now software,114.99
3694,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,adobe cs3 web standard upsell,,819.99
3695,0,national geographic presents : redshift 5 planetarium software,topics entertainment,39.99,national geographic : forces of nature,,12.9
3696,0,adobe cs3 design premium macosx dvd,adobe,599.0,adobe cs3 master collection,,2499.99
3697,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,cakewalk guitar tracks pro 3 music production software,,99.0
3698,0,instant immersion spanish deluxe 2.0,topics entertainment,49.99,instant immers italian dlux 2 .,,36.11
3699,0,microsoft office small business 2007 full version,microsoft,449.95,microsoft ( r ) office word 2004 for mac full version,,231.29
3700,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,onone software essentials for adobe photoshop elements version 2 full,,59.33
3701,0,punch ! home design architectura series 18,punch ! software,129.99,punch software 20100 punch ! 5 in 1 home design,punch software,35.99
3702,0,microsoft office small business 2007,microsoft software,735.33,microsoft onenote 2007 upgrade ( pc ),,79.95
3703,1,dora the explorer : dora 's world adventures,activision,19.99,dora the explorer : dora world adventures pc cd-rom,,19.99
3704,0,omnioutliner professional 3.0,csdc,69.95,orgchart professional 1.3,,39.95
3705,0,easy video editor 2.0 by honest technology,global-marketing-partners,50.88,global marketing partners video patrol 5.0 honest technology,global-marketing-partners,25.2
3706,1,elementary advantage 2008,encore software,,encore inc elementary advantage 2008,,33.89
3707,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,adobe creative suite 3 ( cs3 ) design suite standard upgrade ( upsell ) mac,,859.96
3708,0,world of warcraft 60 day pre-paid time card,blizzard entertainment,29.99,world of wild cats,,8.95
3709,0,math success deluxe 2008,topics entertainment,49.99,elementary school success deluxe 2006,,12.95
3710,0,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,adobe production premium cs3 software suite for mac av production software,,1698.95
3711,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,37510 novabackup professional edition v. 7.5 upgrade license 1 user win,,25.06
3712,0,adobe photoshop cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design standard upgrade,,413.99
3713,0,crystal reports xi professional edition,business objects,495.0,the sky 6 professional edition astronomy software,,189.95
3714,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,omnioutliner professional 3.0 for mac,,69.99
3715,0,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe cs3 design premium upgrade,,619.99
3716,0,adobe production studio premium,adobe,1699.0,adobe cs3 production premium academic,,569.99
3717,0,panda internet security 2007 3-user,panda software,69.95,ca internet security suite plus 2008 w / $ 10000 warranty,,92.2
3718,0,microsoft office 2004 professional ( mac ),microsoft,499.99,iolo system mechanic 7 professional ( pc ),,69.99
3719,0,adobe creative suite cs3 master collection [ mac ],adobe,2499.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
3720,0,avid liquid vs 7 software,avid technology,888.75,software,,46.99
3721,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97
3722,1,sound forge audio studio 9,sony media,69.59,sound forge audio studio 9,,66.89
3723,0,adobe production studio premium,adobe,1699.0,ableton live 6 audio production software academic,,299.99
3724,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 web premium,,1659.99
3725,0,instant immersion italian v2 .0 ( large box ),topics entertainment,29.99,instant immersion spanish 2.0 topics,,19.99
3726,0,best of card games ( jewel case ),on-hand-software,9.99,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
3727,0,zoo tycoon 2 : marine mania expansion,microsoft,19.99,aspyr zoo tycoon 2,,38.99
3728,0,microsoft office 2004 standard ( mac ),microsoft,399.99,microsoft ( r ) project standard 2007,,349.95
3729,0,emc retrospect 7.5 professional for windows upgrade,dantz,,adobe cs3 flash professional upgrade,,205.99
3730,0,century software tinyterm plus v. 4.0 complete product,century software,,encore software 10033 encore the print shop v. 21.0 complete product print management 1 user ( s ) complete product standard pc,,25.97
3731,0,microsoft windows xp professional full version with sp2,microsoft,299.99,adobe photoshop cs3 extended software full version for windows,,969.0
3732,0,quickbooks premier edition 2007 5 user multi-pack,intuit,1499.95,quicken ( r ) premier 2007,,79.99
3733,0,microsoft powerpoint 2004 upgrade ( mac ),microsoft,109.99,microsoft excel 2007 ( pc ),,229.95
3734,0,adobe creative suite cs3 production premium,adobe,1699.0,adobe production studio premium software suite video software bundles,,1698.95
3735,0,instant immersion japanese 2.0,topics entertainment,19.99,instant home design 3.0,,15.9
3736,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft ( r ) excel 2007,,109.99
3737,0,star wars battlefront ( mac ),aspyr media,39.99,star wars empire at war ( mac intel ),,49.99
3738,0,procurve vpn client software unlimited client licenses,hewlett packard,,punch software 10604 concepts unlimited cad design,,912.97
3739,0,avid liquid vs 7 software,avid technology,888.75,modeless software liquid ledger personal finance,,71.99
3740,0,quickbooks simple start 2007,intuit,99.95,quickbooks ( r ),,199.99
3741,0,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft corporation,,microsoft office visio standard 2007 ( pc ),,249.95
3742,0,registry mechanic by encore software,encore software,46.52,encore software 13791 super granny 3,,17.97
3743,0,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,adobe photoshop elements 4.0 photo-editing software for mac,,85.95
3744,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe cs3 web premium,,1659.99
3745,0,prosoft tunetech for ipod ( mac ),prosoft engineering,74.99,valusoft tune transfer for ipod,,21.99
3746,0,jumpstart advanced 3rd grade v2 .0,knowledge adventure,19.99,knowledge adventure inc. jumpstart 4th-6th grade v 2.0 b43,,16.93
3747,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe illustrator cs3 for mac academic,adobe-education-box,199.99
3748,0,adobe photoshop cs3 extended upgrade [ mac ],adobe,349.0,adobe indesign cs3 for mac upgrade,,205.99
3749,0,acrobat professional 8 mac upsell standard-professional,adobe,273.0,adobe acrobat 7.0 professional ( education version ) for windows,,154.99
3750,0,apple remote desktop 2.2 10 client ( old version ),apple,299.0,apple remote desktop 3 unlimited client edition mac apple & mac software,,498.95
3751,0,instant immersion 33 languages,topics entertainment,49.99,instant immers italian dlux 2 .,,36.11
3752,1,internet cleanup 3.0,aladdin systems,29.99,allume internet cleanup 3.0,,24.99
3753,0,photo explosion 3.0,nova development,29.99,photostudio ( r ) expressions 2.0,,29.99
3754,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,microsoft powerpoint 2004 software mac apple & mac software,,228.95
3755,0,total 3d home & landscape design suite version 9,individual software,39.99,punch software 25100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
3756,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 25100 punch ! master landscape & home design architectural 1 user ( s ) pc,,45.97
3757,0,marine aquarium & goldfish screen saver by encore software,encore software,,marine aquarium & goldfish aquarium,,19.99
3758,0,mavis beacon typing 17 ( win/mac ),encore software,19.99,mavis beacon teaches typing 17 standard ( pc/mac ) encore,,19.99
3759,0,microsoft visio standard 2007,microsoft,259.95,microsoft office outlook 2007,,109.95
3760,0,peachtree by sage premium accounting for nonprofits 2007,sage software,599.99,laser checks for peachtree ( r ) accounting for windows 8.0-2005,,106.29
3761,0,microsoft upg win small business svr cal t74-01215 ),microsoft corporation,330.14,microsoft windows vista business retail no open box returns,,299.99
3762,0,steinberg sequel ( pc or mac ) music creation & performance software,steinberg,129.0,steinberg cubase studio 4 software educational discount music production software,,179.95
3763,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,nuance dragon naturallyspeaking v. 9.0 professional upgrade,,212.62
3764,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft office 2004 student/teacher,,145.99
3765,0,instant immersion 33 languages,topics entertainment,49.99,instant immersion japanese 2.0,,22.43
3766,0,punch ! professional home design,punch ! software,89.99,punch software punch ! super home suite,,49.95
3767,0,adobe creative suite cs3 web premium [ mac ],adobe,1599.0,29270055 adobe creative suite 3 web standard complete package 1 user cd win uni,,1056.98
3768,0,microsoft office 2004 standard upgrade ( mac ),microsoft,239.99,adobe cs3 web standard upgrade,,413.99
3769,0,cubase se3 educational edition,steinberg,,i copydvds 2 professional edition,me-too-software,27.9
3770,0,recam remote monitoring software,mobi-technologies-inc .,129.0,graphics software,,99.92
3771,0,foreign policy & reform ( win/mac ) ( jewel case ),fogware publishing,9.99,merriam-webster 's dictionary ( win/mac ) ( jewel case ) ( 10462 ),,9.59
3772,0,datapilot cell phone data transfer suite universal,susteen,79.99,susteen data pilot universal essentials,,59.99
3773,1,onone plug-in suite 3 for adobe photoshop,onone software,399.95,onone software plug-in suite full,,393.68
3774,0,reel deal casino quest,phantom efx,19.99,reel deal casino championship edition ( win 98 me nt 2000 xp ),,19.95
3775,0,adobe flash pro cs3 [ mac ],adobe,699.0,adobe fireworks cs3 academic,,99.99
3776,0,microsoft productivity pack for windows mobile,microsoft,29.99,microsoft ( r ) windows vista ( tm ) home basic,,99.99
3777,0,onone essentials for adobe photoshop elements,onone software,59.95,adobe photoshop elements 4.0 photo-editing software for mac,,85.95
3778,0,punch ! home design architectural series 4000 v10,punch ! software,199.99,punch software 38100 punch ! super home suite complete product architectural 1 user complete productcomplete productstandard english pc,,45.97
3779,0,microsoft outlook 2007,microsoft,109.95,microsoft ( r ) word 2007,,109.99
3780,0,microsoft asp net web matrix,microsoft,30.0,microsoft ( r ) expression web 1.0,,299.95
3781,0,high school advantage 2007,encore software,29.95,elementary advantage 2008 encore,,39.95
3782,0,adobe dreamweaver cs3 upgrade,adobe,199.0,adobe illustrator cs3 upgrade for mac,,206.99
3783,1,boomerang webshop platinum,boomerang,,web shop platinum,,36.9
3784,0,microsoft windows vista ultimate full version [ dvd ],microsoft,399.95,microsoft windows xp pro oem sp2 no open box returns,,149.99
3785,0,adobe after effects professional 7.0,adobe,999.0,adobe acrobat professional 7,,350.0
3786,0,quickbooks premier non-profit edition 2005,intuit inc.,499.95,quickbooks ( r ),,103.99
3787,0,microsoft office 2004 professional ( mac ),microsoft,499.99,microsoft ( r ) project standard 2007,,349.95
3788,0,peachtree by sage complete accounting 2007,sage software,269.99,peachtree ( r ) pro accounting 2007,,169.99
3789,0,quickbooks premier non-profit edition 2005,intuit inc.,499.95,quickbooks ( r ),,103.99
3790,0,total training for adobe creative suite 3 : design premium bundle,total training,299.99,19600061dm adobe creative suite 3 production premium media tlp download mac world,,20.97
3791,0,professional home design suite platinum,punch ! software,99.95,punch software 35100 punch ! home design suite professional complete product architectural standard 1 user ( s ) complete product pc,,59.97
3792,0,instant immersion french deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion german 2.0,,17.55
3793,0,home design architect series 3000 v10 .0,punch ! software,149.95,punch software 41100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,,112.97
3794,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ),,103.99
3795,0,calendar creator platinum sb cs by riverdeep,encore software,29.99,calendar creator 10,,8.95
3796,0,instant immersion german v2 .0 ( pc & mac ),topics entertainment,29.99,instant immersion italian audio ( audio book ),,19.95
3797,0,microsoft office frontpage 2003 academic version windows ),microsoft,159.98,microsoft ( r ) office word 2004 for mac full version,,231.29
3798,0,reel deal casino shuffle master edition,phantom efx,19.99,mastercook deluxe low carb edition,,17.9
3799,0,marine aquarium 2.5 virtual undersea paradise win/mac,encore software,19.99,marine aquarium & goldfish aquarium,,19.99
3800,0,instant immersion italian deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06
3801,0,microsoft windows vista home basic upgrade [ dvd ],microsoft,99.95,microsoft office 2004 std upgrade,,219.99
3802,0,adobe premiere pro cs3,adobe,799.0,premiere pro cs3 mac,,808.15
3803,0,microsoft office & windows training,topics entertainment,29.99,microsoft windows vista business full version,,249.95
3804,0,instant immersion french 2.0,topics entertainment,29.99,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),,31.06
3805,0,adobe after effects 7.0 professional ( mac ),adobe,999.0,adobe acrobat 7.0 professional ( education version ) for windows,,154.99
3806,0,microsoft data analyzer 2002,microsoft,179.0,office mac 2004 microsoft 731-01002,,331.77
