id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
6568,0,chair 's message,,,1999,director 's message,"ofe announcements , webb learning , f commons",,
6569,0,mosaico - a system for conceptual modeling and rapid prototyping of object-oriented database application,"m missikoff , m toiati",sigmod conference,1994,use of object-oriented constructs in a computational modeling system for earth scientists,ka carlson,,1995.0
6570,0,distributed processing over stand-alone systems and applications,"g alonso , c hagen , h schek , m tresch",vldb,1997,distributed query processing in database systems,"r epstein , m stonebraker , e wong","proc . acm sigmod , austin . tx . june ,",
6571,0,database management systems and the internet,s malaika,vldb,1996,database connectivity and the internet,j lam,"pc magazine ,",
6572,0,learning to match ontologies on the semantic web,"a doan , j madhavan , r dhamankar , p domingos , a halevy",vldb j.,2003,ix task support on the semantic web,"s potter , a tate , j dalton",,
6573,0,supporting top-k join queries in relational databases,"i ilyas , w aref , a elmagarmid",vldb,2003,formal query languages for secure relational databases,"m winslett , k smith , x qian","acm transactions on database systems ,",1994.0
6574,0,a database model for object dynamics,"m papazoglou , b krфmer",vldb j.,1997,an axiomatic model for deductive object-oriented databases,"zt kardkovacs , gm suranyi",,
6575,0,report on the first international workshop an efficient web-based information systems,,,2003,report from the first international workshop on computer vision meets databasesâ ?? cvdb 2004,l amsaleg,"sigmod record ,",2005.0
6576,0,database systems - breaking out of the box,"a silberschatz , s zdonik",sigmod record,1997,"strategic directions in database systems { breaking out of the box . acm computing surveys , 28 ( 4 ) :","a silberschatz , s zdonik , je blakeley , p buneman ,",,1996.0
6577,0,efficient algorithms for mining outliers from large data sets,"s ramaswamy , r rastogi , k shim",sigmod conference,2000,an efficient algorithm for mining association rules in large databases,"ase omiecinski , s navathe","i > proc . 21st int &#39; l conf . very large data bases , < / i > morgan & hellip ; ,",
6578,0,priority assignment in real-time active databases,"r sivasankaran , j stankovic , d towsley , b purimetla , k ramamritham",vldb j.,1996,"priority-based scheduling in real-time database systems , ''","sh son , ch chang","proceedings of the 15th vldb conference ,",
6579,1,public : a decision tree classifier that integrates building and pruning,"r rastogi , k shim",vldb,1998,public : a decision tree classifier that integrates building and pruning . data mining and knwoledge,"r rastogi , k shim",,2000.0
6580,1,the impact of database research on industrial products ( panel summary ),"d barbarс , j blakeley , d fishman , d lomet , m stonebraker",sigmod record,1994,the impact of database research on industrial products ( panel ),"ja blakeley , d fishman , d lomet , m stonebraker","acm sigmod record ,",1994.0
6581,0,optimizing queries on compressed bitmaps,"s amer-yahia , t johnson",vldb,2000,optimizing sql queries having aggregates,gt bultzingsloewen,"& hellip ; of the 13th international conference on vldb , p. m , stocker & hellip ; ,",
6582,1,"data mining using two-dimensional optimized accociation rules : scheme , algorithms , and visualization","t fukuda , y morimoto , s morishita , t tokuyama",sigmod conference,1996,"data mining using two-dimensional optimized association rules : scheme , algorithms , and visualization","t fukuda , y morimoto , s morishita , t tokuyama",,1996.0
6583,0,is web-site management a database problem ?,"d florescu , a levy , d suciu",vldb,1998,statistical database management,hkt wong,"proceedings of the 1982 acm sigmod international conference & hellip ; ,",1982.0
6584,0,report on the semantic web workshop at www 2002,,,2002,trust networks on the semantic web,"j golbeck , b parsia , j hendler","lecture notes in computer science ,",2003.0
6585,0,transactional information systems - book review,,,2001,text information retrieval systems,ct meadow,,
6586,0,estimating alphanumeric selectivity in the presence of wildcards,"p krishnan , j vitter , b iyer",sigmod conference,1996,estimating the selectivity of spatial queries using the,"a belussi , c faloutsos","correlation '' fractal dimension , '' proc . 21st vldb conf ,",
6587,0,efficient view maintenance at data warehouses,"d agrawal , a abbadi , a singh , t yurek",sigmod conference,1997,efficient materialization and use of views in data warehouses .,acms anthology,"sigmod record ,",1999.0
6588,1,issues in data stream management,"l golab , m жzsu",sigmod record,2003,mt ( 2003 ) â ?? issues in data stream management.â ??,l golab,"sigmod record ,",
6589,0,locally adaptive dimensionality reduction for indexing large time series databases,"e keogh , k chakrabarti , s mehrotra , m pazzani",sigmod conference,2001,dimensionalityreduction for similarity searching in dynamic databases,"a singh , d agrawal , kvr kanth",acm,
6590,0,storing and querying ordered xml using a relational database system,"i tatarinov , s viglas , k beyer , j shanmugasundaram , e shekita , c zhang",sigmod conference,2002,storing and querying xml data using denormalized relational databases,"a balmin , y papakonstantinou","the vldb journal the international journal on very large & hellip ; ,",2005.0
6591,0,online association rule mining,c hidber,sigmod conference,1999,on implementing interactive association rule mining,"b goethals , j van den bussche","proceedings of the acm sigmod workshop on research issues in & hellip ; ,",
6592,0,editor 's notes,m franklin,sigmod record,1997,editor 's notes,"dj rog , d fournier","new directions for program evaluation ,",
6593,0,parallel database systems 101,j gray,sigmod conference,1995,panel on extensible database systems .,"ds batory , m mannino","acm sigmod record ,",1986.0
6594,0,efficient algorithms for minimizing tree pattern queries,p ramanan,sigmod conference,2002,efficient algorithms for discovering association rules,"h mannila , h toivonen",,
6595,1,fast and accurate text classification via multiple linear discriminant projections pp,"s chakrabarti , s roy , m soundalgekar",vldb j.,2003,fast and accurate text classification via multiple linear discriminant projections,"s chakrabarti , s roy , mv soundalgekar","the vldb journal the international journal on very large & hellip ; ,",2003.0
6596,0,optimizing queries with universal quantification in object-oriented and object-relational databases,"j clauпen , a kemper , g moerkotte , k peithner",vldb,1997,optimal configuration of nested attribute indexes in object-oriented databases,"sk seo , yj lee",,
6597,0,the incinerate data model,h jagadish,acm trans . database syst .,1995,the o 2 data model,"c lecluse , p richard","int . conf . on very large data bases ,",
6598,0,declustering databases on heterogeneous disk systems,"l chen , d rotem , s seshadri",vldb,1995,"j. , and ram , e hydro : a heterogeneous distributed database system",wr perrizo,proceedings of the acm,
6599,1,the tv-tree : an index structure for high-dimensional data,"k lin , h jagadish , c faloutsos",vldb j.,1994,the tv-tree : an index structure for high-dimensional data,"ki lin , hv jagadish , c faloutsos","the vldb journal the international journal on very large & hellip ; ,",1994.0
6600,0,naos - efficient and modular reactive capabilities in an object-oriented database system,"c collet , t coupaye , t svensen",vldb,1994,an active and deductive object-oriented data model,g guerrini,,
6601,0,dynamat : a dynamic view management system for data warehouses,"y kotidis , n roussopoulos",sigmod conference,1999,dynamic buffer management for near video-on-demand systems,"wj tsai , sy lee","multimedia tools and applications ,",1998.0
6602,0,experiences in mining aviation safety data,"z nazeri , e bloedorn , p ostwald",sigmod conference,2001,recent experiences with data mining in aviation safety,"e harris jr , e bloedorn , nj rothleder",,
6603,0,mining generalized association rules,"r srikant , r agrawal",vldb,1995,mining generalized association rules and sequential patterns using sql queries,"s thomas , s sarawagi",,
6604,0,rainbow : distributed database system for classroom education and experimental research,"a helal , h li",vldb,2000,an experimental system for distributed classroom education,o peter,"computer networks ,",
6605,0,heterogeneous database query optimization in db2 universal datajoiner,"s venkataraman , t zhang",vldb,1998,stochastic query optimization in distributed databases,"pe drenick , ej smith","acm transactions on database systems ( tods ) ,",1993.0
6606,0,a logical foundation for deductive object-oriented databases,"m liu , g dobbie , t ling",acm trans . database syst .,2002,cost-based selection of path expression in object-oriented databases,"g gardarin , j gruser , z tang",proc . 22nd international conference on very large data bases,
6607,1,prospector : a content-based multimedia server for massively parallel architectures,"s choo , w o'connell , g linderman , h chen , k ganapathi , a biliris , e panagos , d schrader",sigmod conference,1996,prospector : a content-based multimedia server for massively parallel architectures,"g au , a biliris , h chen , s choo , k ganapathy , g","sigmod record ,",1996.0
6608,0,panel on next generation database systems wo n't work without semantics !,j mylopoulos,sigmod conference,1998,a model of authorization for next-generation database systems,"r fausto , b elisa , k won , w darrell","acm trans on database systems ,",
6609,0,qxtract : a building block for efficient information extraction from plain-text databases,"e agichtein , l gravano",sigmod conference,2003,querying large text databases for efficient information extraction,"e agichtein , l gravano",,
6610,1,distance-based indexing for high-dimensional metric spaces,"t bozkaya , z жzsoyoglu",sigmod conference,1997,distance-based indexing for high-dimensional metric spaces,"t bozkaya , m ozsoyoglu","sigmod rec ,",1997.0
6611,0,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,communication-efficient distributed mining of association rules,"a schuster , r wolff","data mining and knowledge discovery ,",2004.0
6612,0,a framework for change diagnosis of data streams,c aggarwal,sigmod conference,2003,a framework of fuzzy diagnosis,"h wang , m zhang , d xu , d zhang",,
6613,1,moving up the food chain : supporting e-commerce applications on databases,a jhingran,sigmod record,2000,moving up the food chain : supporting e-commerce applications on databases,a jhingran,"sigmod record ,",2000.0
6614,0,spatial indexing of high-dimensional data based on relative approximation,"y sakurai , m yoshikawa , s uemura , h kojima",vldb j.,2002,the a-tree : an index structure for high-dimensional spaces using relative approximation,"y sakurai , m yoshikawa , s uemura , h kojima","vldb ,",2000.0
6615,1,analysis of sigmod 's co-authorship graph,"m nascimento , j sander , j pound",sigmod record,2003,analysis of sigmods co-authorship graph,m nascimentoâ ? ¦,"sigmod record ,",2003.0
6616,0,book review column,k aberer,sigmod record,2002,book review column,bd davison,"sigmod record ,",2003.0
6617,0,bringing order to query optimization,"g slivinskas , c jensen , r snodgrass",sigmod record,2002,multiobjective query optimization,"ch papadimitriou , m yannakakis",,
6618,0,index configuration in object-oriented databases,e bertino,vldb j.,1994,pointer-based join techniques for object-oriented databases,"df lieuwen , dj dewitt , m mehta",,
6619,1,the worlinfo assistant : spatio-temporal information integration on the web,"j ambite , c knoblock , m kolahdouzan , m muslea , c shahabi , s thakkar",vldb,2001,the worldinfo assistant : an application for spatio-temporal information integration on the web,"jl ambite , ca knoblock , mr kolahdouzan , m muslea ,",27th international conference on very large data bases (,
6620,0,a foundation for multi-dimensional databases,"m gyssens , l lakshmanan",vldb,1997,"relational , and multidimensional database systems",o george colliat,"sigmod record ,",
6621,0,a system for watermarking relational databases,"r agrawal , p haas , j kiernan",sigmod conference,2003,incorporating computed relations in relational databases,"d maier , ds warren",,
6622,0,a probabilistic relational model and algebra,"d dey , s sarkar",acm trans . database syst .,1996,a complete temporal relational algebra,"d dey , tm barron , vc storey","the vldb journal the international journal on very large & hellip ; ,",1996.0
6623,0,smooth - a distributed multimedia database system,"h kosch , l bіszіrmщnyi , a bachlechner , c hanin , c hofbauer , m lang , c riedler , r tusch",vldb,2001,query processing in a distributed data base system,"r epstein , m stonebraker , e wong","proc . acm sigmod conf . on management of data , austin , tex. , & hellip ; ,",
6624,0,m-tree : an efficient access method for similarity search in metric spaces,"p ciaccia , m patella , p zezula",vldb,1997,the r * - tree : an efficient and robust access mehod for points and rectangles,"t brinkhoff , hp kriegel , r schneider , b seeger","proc . acm sigmod ,",
6625,0,implementation of magic-sets in a relational database system,"i mumick , h pirahesh",sigmod conference,1994,a multi-purpose implementation of mandatory access control in relational database management systems,"w rjaibi , p bird","proceedings of the international conference on very large & hellip ; ,",2004.0
6626,0,aurora : a data stream management system,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",sigmod conference,2003,lore : a database management systemfor semistruc-tured data,"j mchugh , s abiteboul , r goldman , d quass , j widom","sigmodrecord ,",
6627,0,mining fuzzy association rules in databases,"c kuok , a fu , m wong",sigmod record,1998,mining generalized association rules with fuzzy taxonomic structures,"q wei , g chen","fuzzy information processing society , 1999 . nafips . 18th & hellip ; ,",1999.0
6628,0,specification and implementation of exceptions in workflow management systems,"f casati , s ceri , s paraboschi , g pozzi",acm trans . database syst .,1999,state of the art in workflow management system research and products,c mohan,& hellip ; : nato advanced study institute ( asi ) on workflow management,
6629,0,vxmlr : a visual xml-relational database system,"a zhou , h lu , s zheng , y liang , l zhang , w ji , z tian",vldb,2001,geoquel : a relational geo-data system,a goâ ? ¦,"proc . acm siggraph-sigmod workshop on application of data & hellip ; ,",
6630,0,database systems management and oracle8,c doherty,sigmod conference,1998,open object database management systems,ja blakeley,"proceedings of the 1994 acm sigmod international conference & hellip ; ,",1994.0
6631,1,on effective multi-dimensional indexing for strings,"h jagadish , n koudas , d srivastava",sigmod conference,2000,on effective multi-dimensional indexing for strings,hv jagadish,"sigmod conference ,",2000.0
6632,0,mpeg-7 and multimedia database systems,h kosch,sigmod record,2002,special issue in multidatabase systems,a sheth,"acm sigmod record ,",
6633,0,the ores temporal database management system,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",sigmod conference,1994,temporal database system implementations,mh bohlen,"acm sigmod record ,",
6634,0,editor 's notes,,,1997,editor 's notes,l sechrest,"new directions for program evaluation ,",1993.0
6635,0,guest editor 's introduction,,,1998,guest editorial,"z bankowski , a scott , f snyder","european law journal ,",1998.0
6636,0,interview with jim gray,,,2003,interview with authors,m melish,"san diego ,",
6637,0,the lowell report,"j gray , h schek , m stonebraker , j ullman",sigmod conference,2003,final report,"c plinta , sbr phase","development and demonstration of an ocu-style message & hellip ; ,",
6638,0,chair 's message,,,1999,sigcas chair 's message,cd martin,"computers and society ,",
6639,0,relational data sharing in peer-based data management systems,"b ooi , y shu , k tan",sigmod record,2003,"a multilevel relational model for data base management systems ' , ifip-tc 2","g bracchi , a fedeli , p paolini","& hellip ; conference on data base management systems , cargese ( corsica & hellip ; ,",
6640,0,index configuration in object-oriented databases,e bertino,vldb j.,1994,wk im . multimedia information management in an object-oriented database system,d woelk,"proc . very large data bases ,",
6641,0,repositories and object oriented databases,p bernstein,sigmod record,1998,queries and query processing in object-oriented database systems,"dd straube , mt ã?zsu","acm transactions on information systems ( tois ) ,",1990.0
6642,0,view management in multimedia databases,"k candan , e lemar , v subrahmanian",vldb j.,2000,view management in distributed data base systems,"e bertino , lm haas , bg lindsay","vldb ,",1983.0
6643,0,chair 's message,,,2000,fact division chair 's message,"ak gupta , d mahr",,
6644,0,the algres testbed of chimera : an active object-oriented database system,"s ceri , p fraternali , s paraboschi , g psaila",sigmod conference,1995,the o2 object-oriented database system,f bancilhon,"proceedings of the 1992 acm sigmod international conference & hellip ; ,",1992.0
6645,0,data grid management systems,"a jagatheesan , a rajasekar",sigmod conference,2003,codasyl data-base management systems,"rw taylor , rl frank","acm computing surveys ( csur ) ,",1976.0
6646,0,wavelet-based histograms for selectivity estimation,"y matias , j vitter , m wang",sigmod conference,1998,cxhist : an on-line classification-based histogram for xml string selectivity estimation,"l lim , m wang , js vitter","proceedings of the 31st international conference on very & hellip ; ,",2005.0
6647,1,holistic twig joins on indexed xml documents,"h jiang , w wang , h lu , j yu",vldb,2003,holistic twig joins on indexed xml documents,"h jiang , w wang , h lu , jx yu","proceedings of the international conference on very large & hellip ; ,",2003.0
6648,0,on the minimization of xpath queries,"s flesca , f furfaro , e masciari",vldb,2003,on the complexity of join queries,m gyssens,"acm transactions on database systems ,",
6649,0,stream processing of xpath queries with predicates,"a gupta , d suciu",sigmod conference,2003,efficient processing of xml twig queries with or-predicates,"h jiang , h lu , w wang","proc . of sigmod conference ,",2004.0
6650,0,streaming queries over streaming data,"s chandrasekaran , m franklin",vldb,2002,continuously adaptive continuous queries over streams,"j hellerstein , s madden , v raman , m shah","proc . 2002 acm sigmod conf ,",
6651,0,the database research group at eth zurich,"m norrie , s blott , h schek , g weikum",sigmod record,1994,the asilomar report on database research,"p bernstein , m brodie , s ceri , d dewitt , mj","sigmod record ,",1998.0
6652,0,advanced xml data processing - guest editor 's introduction,k aberer,sigmod record,2001,guest editor 's introduction,f highland,"ieee expert : intelligent systems and their applications ,",1994.0
6653,0,metadata in video databases,"r jain , a hampapur",sigmod record,1994,metadata management in outsourced encrypted databases,"e damiani , sdc di vimercati , s foresti , s jajodia ,",,
6654,0,the query by image content ( qbic ) system,"j ashley , m flickner , j hafner , d lee , w niblack , d petkovic",sigmod conference,1995,query by image and video content,"m flickner , h sawhney , w niblack , j ashley , q","ieee computer ,",
6655,0,integrating sql databases with content-specific search engines,"s deпloch , n mattos",vldb,1997,integrating data mining with sql databases : ole db for data mining,"a netz , s chaudhuri , u fayyad , j bernhardt","& hellip ; , 2001 . proceedings . 17th international conference on ,",2001.0
6656,0,the denodo data integration platform,"a pan , j raposo , m сlvarez , p montoto , v orjales , j hidalgo , l ardao , a molano , с viёa",vldb,2002,the many roles of meta data in data integration,pa bernstein,"proceedings of the 2005 acm sigmod international conference & hellip ; ,",2005.0
6657,0,mining quantitative association rules in large relational tables,"r srikant , r agrawal",sigmod conference,1996,sampling large databases for association rules,t hannu,"proceedins of the 22th international conference on vldb . & hellip ; ,",
6658,0,a taxonomy for secure object-oriented databases,"m olivier , s solms",acm trans . database syst .,1994,an object-oriented approach to multimedia databases,"d woelk , w kim",,
6659,0,general match : a subsequence matching method in time-series databases based on generalized windows,"y moon , k whang , w han",sigmod conference,2002,fast subsequence matching in time-series database,"cfm ranganathan , y manolopoulos","proc . acm sigmod intâ ?? l conf management of data , & hellip ; ,",
6660,0,sampling large databases for association rules,h toivonen,vldb,1996,efficient mining of association rules in distributed databases,"dw cheung , vt ng , aw fu","knowledge and data engineering , ieee transactions on ,",1996.0
6661,0,parallel database systems 101,j gray,sigmod conference,1995,managing intra-operator parallelism in parallel database systems,m mehta,"proceedings of the international conference on very large & hellip ; ,",1995.0
6662,0,privacy-enhanced data management for next-generation e-commerce,,,2003,communication management experiences in e-commerce,"f valera , jel de vergara , ji moreno , va villagra ,","communications-acm ,",2001.0
6663,0,index configuration in object-oriented databases,e bertino,vldb j.,1994,index nesting-an efficient approach to indexing in object-oriented databases,"bc ooi , j han , h lu , kl tan","the vldb journal the international journal on very large & hellip ; ,",1996.0
6664,0,e-services - guest editorial,,,2001,guest editorial,h simon,"public administration review ,",1995.0
6665,1,fast joins using join indices,"z li , k ross",vldb j.,1999,fast joins using join indices,"z li , ka ross","the vldb journal the international journal on very large & hellip ; ,",1999.0
6666,0,infering structure in semistructured data,"s nestorov , s abiteboul , r motwani",sigmod record,1997,management of semistructured data,d suciu,"sigmod record ,",1997.0
6667,1,a characterization of the sensitivity of query optimization to storage access cost parameters,"f reiss , t kanungo",sigmod conference,2003,a characterization of the sensitivity of query optimization to storage access cost parameters,"f reiss , t kanungo","sigmod conference ,",2003.0
6668,0,query processing techniques for multiversion access methods,"j bercken , b seeger",vldb,1996,the performance of a multiversion access method,"db lomet , b salzberg",,
6669,0,"olap , relational , and multidimensional database systems",g colliat,sigmod record,1996,"object-relational database systems : principles , products , and challenges","mj carey , nm mattos , ak nori","sigmod record ,",1997.0
6670,0,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,a new sql-like operator for mining association rules,r meo,"vldb ,",1996.0
6671,0,dataguides : enabling query formulation and optimization in semistructured databases,"r goldman , j widom",vldb,1997,a query languageand optimization techniquesfor unstructured data,"p buneman , s davidson , g hillebrand , d suciu","proceedings of acm-sigmod international conference on & hellip ; ,",
6672,1,knowledge discovery in data warehouses,t palpanas,sigmod record,2000,knowledge discovery in data warehouses,t palpanas,"sigmod record ,",2000.0
6673,1,chronological scheduling of transactions with temporal dependencies,"d georgakopoulos , m rusinkiewicz , w litwin",vldb j.,1994,chronological scheduling of transactions with temporal dependencies,"d georgakopoulos , m rusinkiewicz , w litwin","the vldb journal the international journal on very large & hellip ; ,",1994.0
6674,0,building and customizing data-intensive web sites using weave,"k yagoub , d florescu , v issarny , p valduriez",vldb,2000,design and maintenance of data-intensive web sites .,acms anthology,,
6675,1,schema mapping as query discovery,"r miller , l haas , m hernсndez",vldb,2000,schema mapping as query discovery,"rj miller , lm haas , ma hernã ¡ ndez","proceedings of the 26th international conference on very & hellip ; ,",2000.0
6676,1,efficient filtering of xml documents for selective dissemination of information,"m altinel , m franklin",vldb,2000,efficient filtering of xml documents for selective dissemination of information,"m altä ± nel , mj franklin",,
6677,1,sleepers and workaholics : caching strategies in mobile environments,"d barbarс , t imielinski",sigmod conference,1994,sleepers andworkaholicscaching strategiesinmobile environments,"d barbara , t imielinski",proc . of acm sigmod int . conf . on management of,
6678,0,a new sql-like operator for mining association rules,"r meo , g psaila , s ceri",vldb,1996,privacy-preserving mining of association rules,"v krishnan , i mumbai , s agrawal , i bangalore , j",,
6679,1,using unknowns to prevent discovery of association rules,"y saygin , v verykios , c clifton",sigmod record,2001,using unknowns to prevent discovery of association rules,"y saygin , vs verykios , c clifton","acm sigmod record ,",2001.0
6680,0,automatic segmentation of text into structured records,"v borkar , k deshmukh , s sarawagi",sigmod conference,2001,automatic detection and repair of errors in data structures,"b demsky , m rinard",,
6681,0,an efficient algorithm for mining association rules in large databases,"a savasere , e omiecinski , s navathe",vldb,1995,new algorithms for efficient mining of association rules,"l shen , h shen , l cheng",,
6682,0,text databases : a survey of text models and systems,a loeffen,sigmod record,1994,t. : '' a survey on logical models for olap databases,ps vassiliadis,"technical report , dwq , ntua , greece ,",
6683,0,foreword : management of semistructured data,,,1997,inferring structure in semistructured data,"s nestorov , s abiteboul , r motwani","sigmod record ,",1997.0
6684,0,guest editorial,,,2002,editorial,s rudkin,"bt technology journal ,",2005.0
6685,0,stream processing of xpath queries with predicates,"a gupta , d suciu",sigmod conference,2003,optimizing disjunctive queries with expensive predicates,"a kernper , g moerkotte , k peithnert , m steinbrunn",,
6686,1,data-driven understanding and refinement of schema mappings,"l yan , r miller , l haas , r fagin",sigmod conference,2001,data-driven understanding and refinement of schema mappings,"ll yan , rj miller , lm haas , r fagin","sigmod conference ,",2001.0
6687,1,optimizing result prefetching in web search engines with segmented indices,"r lempel , s moran",vldb,2002,optimizing result prefetching in web search engines with segmented indices .,"r lempel , s moran","acm transactions on internet technology ,",2004.0
6688,0,a scalable algorithm for answering queries using views,"r pottinger , a levy",vldb,2000,rewering aggregate queries using views,"s cohen , w nutt , a serebrenik","proc of the 18th acm sigact sigmod sigart symp on principles & hellip ; ,",
6689,0,editor 's notes,m franklin,sigmod record,1998,editors ' notes,"r picciotto , rc rist","new directions for program evaluation ,",1995.0
6690,0,discover : keyword search in relational databases,"v hristidis , y papakonstantinou",vldb,2002,incorporating computed relations in relational databases,"d maier , ds warren",,
6691,0,research in information managment at dublin city university,"m roantree , a smeaton",sigmod record,2002,toward innovation and diversity in management research methods,"jm bartunek , p bobko , n venkatraman","the academy of management journal ,",1993.0
6692,1,metadata standards for data warehousing : open information model vs. common warehouse metamodel,"t vetterli , a vaduva , m staudt",sigmod record,2000,metadata standards for data warehousing : open information model vs. common warehouse metamodel [ j ],"t vetterliy , a vaduvaz , m staudty","sigmod record ,",
6693,0,fast algorithms for mining association rules in large databases,"r agrawal , r srikant",vldb,1994,vertical partitioning algorithms for database design,"s navathe , s ceri , g wiederhold , j dou","acm transactions on database systems ,",1984.0
6694,1,applications of the java programming language to database management,"b burton , v marek",sigmod record,1998,applications of the java programming language to database management .,acms anthology,"sigmod record ,",1998.0
6695,0,controlling access to published data using cryptography,"g miklau , d suciu",vldb,2003,controlling access to published data using cryptography,m datenbanken,,
6696,0,outlier detection for high dimensional data,"c aggarwal , p yu",sigmod conference,2001,the sr-tree : an index structure for high dimensional data,"n katayama , s satoh","acm sigmod conference ,",
6697,0,the whips prototype for data warehouse creation and maintenance,"w labio , y zhuge , j wiener , h gupta , h garcia-molina , j widom",sigmod conference,1997,selection and maintenance of views in a data warehouse,h gupta,,1999.0
6698,0,indexing multimedia databases ( tutorial ),,,1995,multimedia databases coursenotes,a ghafoor,"proceedings of acm multimedia conference ,",
6699,1,type-safe relaxing of schema consistency rules for flexible modeling in oodbms,"e amiel , m bellosta , e dujardin , e simon",vldb j.,1996,type-safe relaxing of schema consistency rules for flexible modelling in oodbms,"e amiel , mj bellosta , e dujardin , e simon","the vldb journal the international journal on very large & hellip ; ,",1996.0
6700,0,report on the 4th international conference on mobile data management,,,2003,source international conference on management of data archive,u dayal,"proceedings of the 1987 acm sigmod international conference & hellip ; ,",1987.0
6701,0,the future of web services - ii,f cabrera,sigmod conference,2003,the web services idea,t ewald,"microsoft corporation ,",
6702,0,revisiting commit processing in distributed database systems,"r gupta , j haritsa , k ramamritham",sigmod conference,1997,deadlock prevention in a distributed database system,"pk reddy , s bhalla","acm sigmod record ,",1993.0
6703,0,s3 : similarity search in cad database systems,"s berchtold , h kriegel",sigmod conference,1997,multiresolution similarity search in image databases,"m heczko , a hinneburg , d keim , m wawryniuk","multimedia systems ,",2004.0
6704,0,searching on the secondary structure of protein sequences,"l hammel , j patel",vldb,2002,weave amino acid sequences for protein secondary structure prediction,"x yang , b wang",,
6705,1,sensor : the atomic computing particle,v kumar,sigmod record,2003,sensor : the atomic computing particle,v kumar,"sigmod record ,",2003.0
6706,0,repository system engineering,,,1996,media engineering,"sm west , mt norris","bt technology journal ,",1997.0
6707,1,sampling large databases for association rules,h toivonen,vldb,1996,sample large databases for association rules,h toivonen,proceedings of the 22nd international conference on very,
6708,0,information systems research at rwth aachen,m jarke,sigmod record,1995,banking information systems,"v shmerko , s yanushkevich",technical university of,
6709,0,managing intra-operator parallelism in parallel database systems,"m mehta , d dewitt",vldb,1995,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,
6710,0,fundamental techniques for order optimization,"d simmen , e shekita , t malkemus",sigmod conference,1996,learned subproblem selection techniques for combinatorial optimization,"r moll , tj perkins , ag barto",,1999.0
6711,0,issues in data stream management,"l golab , m жzsu",sigmod record,2003,aurora : a data stream management system,"dj abadi , d carney , u cetintemel , m cherniack , c",,
6712,0,wavecluster : a wavelet based clustering approach for spatial data in very large databases,"g sheikholeslami , s chatterjee , a zhang",vldb j.,2000,birch : an e cient data clustering method for very large databases,"t zhang , r ramakrishnan , m livny","proc . 1996 sigmod ,",
6713,1,ordered shared locks for real-time databases,"d agrawal , a abbadi , r jeffers , l lin",vldb j.,1995,ordered shared locks for real-time databases,"d agrawal , a el abbadi , r jeffers , l lin","the vldb journal the international journal on very large & hellip ; ,",1995.0
6714,1,chorochronos : a research network for spatiotemporal database systems,"a frank , s grumbach , r gќting , c jensen , m koubarakis , n lorentzos , y manolopoulos , e nardelli , b pernici , h schek , m scholl , t sellis , b theodoulidis , p widmayer",sigmod record,1999,chorochronos : a research network for spatiotemporal database systems,c participants,"sigmod record ,",
6715,0,implementing lazy database updates for an object database system,"f ferrandina , t meyer , r zicari",vldb,1994,selecting and implementing an embedded database system,ma olson,,
6716,0,a structured approach for the definition of the semantics of active databases,"p fraternali , l tanca",acm trans . database syst .,1995,a structured specification of an active database system,"j campin , nw paton , mh williams","information and software technology ,",1995.0
6717,0,semantics for update rule programs and implementations in a relational database management system,"l raschid , j lobo",acm trans . database syst .,1996,set-oriented production rules in relational database systems,portal.acm.org,,
6718,0,efficiently mining long patterns from databases,r jr.,sigmod conference,1998,efficiently mining long patterns from databases . in 1998 acm sigmod intl,rj bayardo,conference on management of,
6719,0,mining quantitative association rules in large relational tables,"r srikant , r agrawal",sigmod conference,1996,mining association rules betwwen sets of items in large databases,"r agrawal , t imielinski , a swami","proceedings of acm sigmod conference on management of data , & hellip ; ,",
6720,0,foreword : management of semistructured data,,,1997,lore : a database management systemfor semistruc-tured data,"j mchugh , s abiteboul , r goldman , d quass , j widom","sigmodrecord ,",
6721,0,deadlock detection in distributed database systems : a new algorithm and a comparative performance analysis,"n krivokapic , a kemper , e gudes",vldb j.,1999,a distributed algorithm for global query optimization in multidatabase systems .,acms anthology,,
6722,0,the naos system,"c collet , t coupaye",sigmod conference,1995,the psfrag system,"mc grant , d carlisle",,
6723,1,approximate xml joins,"s guha , h jagadish , n koudas , d srivastava , t yu",sigmod conference,2002,approximate xml joins,"s guha , n koudas , d srivastava , t yu",,
6724,0,data partitioning and load balancing in parallel disk systems,"p scheuermann , g weikum , p zabback",vldb j.,1998,dynamic load balancing in parallel database systems,e rahm,,
6725,0,xml schema,"c campbell , a eisenberg , j melton",sigmod record,2003,xml schemas without order,"f neven , t schwentick","unpublished manuscript ,",1999.0
6726,0,environment information systems - guest editor 's foreword,,,1997,prescriptions for information systems planning in a turbulent environment,"h salmela , al lederer , t reponen",,
