id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
7209,0,"data in your face : push technology in perspective m franklin , s zdonik sigmod conference",,,1998.0,technology in the usa : an educational perspective,i bruder,"electronic learning ,",
7210,0,"the araneus web-base management system g mecca , p atzeni , a masci , p merialdo , g sindoni sigmod conference 1998",,,,strudel : a web-site management system,"m fernandez , j kang , a levy , d suciu",,
7211,1,semantic interoperability in global information systems : a brief introduction to the research area and the special section,"a ouksel , a sheth",sigmod record,1999.0,"a brief introduction to the research area and the special section sigmod record ,","a ouksel , a sheth",,1999.0
7212,1,"logical and physical versioning in main memory databases r rastogi , s seshadri , p bohannon , d leinbaugh , a silberschatz , s sudarshan 1997",,vldb,,"logical and physical versioning in main memory databases r rastogi , s seshadri , p bohannon , dw leinbaugh , a proceedings of the 23rd international conference on very & hellip ; ,",,,1997.0
7213,0,"the glue-nail deductive database system : design , implementation , and evaluation m derr , s morishita , g phipps vldb j. 1994",,,,the design and implementation of the montage multimedia mail system,w keithedwards,"ieee computer ,",
7214,0,"a system for watermarking relational databases r agrawal , p haas , j kiernan sigmod conference",,,2003.0,"an authorization mechanism for a relational database system p selinger , bw wade",,"acm-tods ,",
7215,0,"supporting top-k join queries in relational databases i ilyas , w aref , a elmagarmid 2003",,vldb,,"relational databases for querying xml documents : limitationsand opportunities j shanmugaanndaramâ ? ¦ proceedings of the 25th international conference on very & hellip ; ,",,,
7216,0,"a comparison of selectivity estimators for range queries on metric attributes b blohsfeld , d korus , b seeger sigmod conference",,,1999.0,"improved histograms for selectivity estimation of range queries proceedings of the acm sigmod conference on management of & hellip ; ,","v poosala , y ioannidis , p haas , e shekita",,
7217,0,report on the 4th international conference on mobile data management,,,2003.0,data management in an international data grid project,"w hoschek , j jaen-martinez , a samar , h stockinger ,","lecture notes in computer science ,",2000.0
7218,0,pixel-oriented database visualizations d keim sigmod record,,,1996.0,delaunay : a database visualization system ifcm averbuch,,,
7219,0,algorithms for mining distance-based outliers in large datasets vldb 1998,"e knorr , r ng",,,"an efficient algorithm for mining association rules in large databases s ashok proceedings of the 21th international conference on very & hellip ; ,",,,
7220,0,a compact b-tree sigmod conference,"p bumbulis , i bowman",,2002.0,compact b-trees,"al rosenberg , l snyder",proceedings of the 1979 acm sigmod international conference,
7221,1,"incremental maintenance for materialized views over semistructured data s abiteboul , j mchugh , m rys , v vassalos , j wiener vldb",,,1998.0,incremental maintenance for materialized views over semistructured data,"sa t jason mchught , mrv vassalod , jl wienert",,
7222,0,discover : keyword search in relational databases 2002,"v hristidis , y papakonstantinou",vldb,,"watermark relational databases r agrawal , j kiernan",,"proc . of the 28th inter . conf . on very large data bases ,",
7223,0,"agflow : agent-based cross-enterprise workflow management system l zeng , b benatallah , p nguyen , a ngu vldb",,,2001.0,"a dynamic workflow management system used in design g fakas , b karakostas",,"information & software technology ,",
7224,1,"koda - the architecture and interface of a data model independent kernel g arun , a joshi",,vldb,1998.0,koda - the architecture and interface of a data model independent kernel,"g arun , a joshi","proceedings of the international conference on very large & hellip ; ,",1998.0
7225,0,polymorphism and type inference in database programming acm trans . database syst . 1996,"p buneman , a ohori",,,"databaseprogramminginmachiavelliâ ?? apolymorphiclanguagewithstatictypeinference a ohori , p buneman , v breazu-tannen",,"acm sigmod intl. conf . on management of data , pages46â ?? 57 ,",
7226,0,implementing xquery p cotton sigmod conference,,,2002.0,implementing the tate pairing 2002.0,"sd galbraith , k harrison , d soldera","lecture notes in computer science ,",
7227,0,reminiscences on influential papers,,,2003.0,influential papers k ross 2002.0,,"acm sigmod record ,",
7228,0,"roadrunner : automatic data extraction from data-intensive web sites v crescenzi , g mecca , p merialdo 2002",,sigmod conference,,"roadrunner : towards automatic data extraction from large web sites g mecca , v crescenzi , p merialdo proceedings of the 27th very large databases conference , & hellip ; ,",,,
7229,0,"global transaction support for workflow management systems : from formal specification to practical implementation p grefen , j vonk , p apers vldb j. 2001",,,,andg . pozzi . specificationandimplementationofexceptions in workflow management systems,"f casati , s ceri , s paraboschi","acm trans . on database systems ,",
7230,0,a hypertext query language for images l yang 1994,,sigmod record,,"aquery : query language for ordered data a lerner , d shasha optimization techniques , and experiments , in vldb ,",,,
7231,0,"cost-based selection of path expression processing algorithms in object-oriented databases g gardarin , j gruser , z tang 1996",,vldb,,"an evaluation of vertical class partitioning for query processing in object-oriented databases ieee transactions on knowledge and data engineering ,","c fung , k karlapalem , q li",,2002.0
7232,0,"business data management for b2b electronic commerce c quix , m schoop , m jeusfeld sigmod record 2002",,,,"business models for electronic commerce electronic markets ,",p timmers,,
7233,0,"supporting top-k join queries in relational databases i ilyas , w aref , a elmagarmid 2003",,vldb,,efficiently supporting procedures in relational database systems tk sellis,,,
7234,0,the incinerate data model acm trans . database syst .,h jagadish,,1995.0,the icrp 50 model,ce land,"radon , proceedings of the 23rd annual meeting of the & hellip ; ,",
7235,0,"schema and database evolution in the o2 object database system f ferrandina , t meyer , r zicari , g ferran , j madec 1995",,vldb,,metu object-oriented database system a dogacâ ? ¦,,"demo description , in the proc . acm sigmod intl. conf . on & hellip ; ,",
7236,0,approximate join processing over data streams sigmod conference 2003,"a das , j gehrke , m riedewald",,,approximation and operator scheduling in data streams,s rizvi,,
7237,0,advanced xml data processing - guest editor 's introduction sigmod record,k aberer,,2001.0,"guest editors ' introduction dc phillips , e callan international journal of educational research , 2001.0",,,
7238,1,beyond market baskets : generalizing association rules to correlations 1997,"s brin , r motwani , c silverstein",sigmod conference,,"beyond market : generalizing association rules to correlations s brin , r motwani , c silverstein",,"processing of the acm sigmod conference ,",
7239,0,the ores temporal database management system sigmod conference,"b theodoulidis , a ait-braham , g andrianopoulos , j chaudhary , g karvelis , s sou",,1994.0,building an interoperable distributed image database management system b yao,,,
7240,0,editorial 2001,,,,editorial,n wall,"bt technology journal ,",2000.0
7241,1,multi-dimensional regression analysis of time-series data streams vldb 2002,"y chen , g dong , j han , b wah , j wang",,,"multi-dimensional regression analysis of time-series data streams y chen , g dong , j han , bw wah , j wang vldb , 2002.0",,,
7242,0,"t2 : a customizable parallel database for multi-dimensional data c chang , a acharya , a sussman , j saltz 1998",,sigmod record,,"a foundation for multi-dimensional databases g marc , l laks",,,
7243,0,"the glue-nail deductive database system : design , implementation , and evaluation m derr , s morishita , g phipps vldb j. 1994",,,,"design , implementation , and evaluation of the constraint language cc ( fd )","p van hentenryck , v saraswat , y deville","lecture notes in computer science ,",1995.0
7244,0,on views and xml s abiteboul sigmod record,,,1999.0,"objects and views s abitboul , a bonner",,"proceedings acm sigmod symposium on the management of data ,",
7245,0,a close look at the ifo data model sigmod record,m hanna,,1995.0,"response to â ?? a close look at the ifo data modelâ ?? s abiteboul , r hull acm sigmod record ,",,,1995.0
7246,1,efficient similarity search for market basket data vldb j.,"a nanopoulos , y manolopoulos",,2002.0,"efficient similarity search for market basket data a nanopoulos , y manolopoulos the vldb journal the international journal on very large & hellip ; ,",,,2002.0
7247,0,implementation aspects of an object-oriented dbms sigmod record 1995,"a dogac , m altinel , c ozkan , i durusoy",,,"semantics and implementation of schema evolution in object-oriented databases sigmod records , 1987.0","j barnejee , w kim , hj kim , h korth",,
7248,0,"the lowell report j gray , h schek , m stonebraker , j ullman sigmod conference 2003",,,,final report l koehnken,,"mount lyell remediation research and demonstration program . & hellip ; ,",
7249,0,advanced xml data processing - guest editor 's introduction sigmod record,k aberer,,2001.0,"guest editor 's introduction n verloop international journal of educational research , 2001.0",,,
7250,0,"database research at the university of illinois at urbana-champaign m winslett , k chang , a doan , j han , c zhai , y zhou sigmod record 2002",,,,"database research activities at the university of wisconsin h boral , dj dewitt , rh katz , a klug",,"acm sigmod record ,",1982.0
7251,0,guest editorial,,,2003.0,guest editorial gh rassool,,"journal of advanced nursing ,",2000.0
7252,0,"the case for enhanced abstract data types p seshadri , m livny , r ramakrishnan vldb 1997",,,,iteration and abstract data types,jd eckart,"acm sigplan notices ,",1987.0
7253,0,algebraic query optimisation for database programming languages vldb j. 1996,"a poulovassilis , c small",,,formal foundations for optimising aggregation functions in database programming languages,"a poulovassilis , c small",,
7254,0,database management systems and the internet vldb,s malaika,,1996.0,the cedar database management system,m brownâ ? ¦,"proc . 1981 acmsigmod conference on management of data , ann & hellip ; ,",
7255,0,"an approximate search engine for structural databases j wang , x wang , d shasha , b shapiro , k zhang , x zheng , q ma , z weinberg 2000",,sigmod conference,,"proximity search in databases g roy , s narayanan , v suresh , g hector",,"proceedings of the 24th vldb conference ,",
7256,0,declarative updates of relational databases w chen acm trans . database syst .,,,1995.0,sqlj : java and relational databases g clossman,,,1998.0
7257,0,"watermarking relational databases r agrawal , j kiernan",,vldb,2002.0,"relational data rights protection through watermarking ieee trans . knowledge and data eng ,","r sion , m atallah , s prabhakar",,
7258,0,"infering structure in semistructured data s nestorov , s abiteboul , r motwani sigmod record 1997",,,,"storing semistructured data with stored a deutsch , m fernandez , d suciu sigmod conference ,",,,1999.0
7259,0,reminiscences on influential papers 2001,,,,reminiscences on influential papers . acms anthology sigmod 1998.0,,,
7260,0,sampling large databases for association rules 1996,h toivonen,vldb,,"mining quantitative association rules in large relation tables proceedings of acm sigmod conference of management of data ,","r sirkant , r agrawal",,
7261,0,extracting schema from semistructured data,"s nestorov , s abiteboul , r motwani",sigmod conference,1998.0,"storing semi-structured data using stored a deutsch , m fernandez , d suciu proc. , acm sigmod ,",,,
7262,1,a performance study of four index structures for set-valued attributes of low cardinality,"s helmer , g moerkotte",vldb j.,2003.0,"a study of four index structures for set-valued attributes of low cardinality s helmer , g moerkotte",,,
7263,0,materialized views selection in a multidimensional database vldb 1997,"e baralis , s paraboschi , e teniente",,,"und narasayya , vr : automated selection of materialized views and indexes for sql databases s agrawal , s chaudhuri proceedings of 26th international conference on very large",,,
7264,0,petabyte databases 1999,,,,"real-time databases acm sigmod record ,",s son,,
7265,1,"optimizing multi-feature queries for image databases u gќntzer , w balke , w kieпling 2000",,vldb,,optimizing multi-feature queries for image databases wt balke,,,
7266,0,efficient exploration of large scientific databases 2002,"e stolte , g alonso",vldb,,"efficiently mining large patterns from databases rj bayardo proc . 1998 acm sigmod ,",,,
7267,0,guest editor 's introduction,,,2003.0,guest editorial m jarke 1998.0,,"the vldb journal the international journal on very large & hellip ; ,",
7268,0,the role of integrity constraints in database interoperation 1996,"m vermeer , p apers",vldb,,thã © mis : a database programming language with integrity constraints . acms anthology,,,
7269,0,on efficiently implementing schemasql on an sql database system vldb,"l lakshmanan , f sadri , s subramanian",,1999.0,"xsb as an efficient deductive database system k sagonas , t swift , ds warren",,"acm sigmod symposium on management of data ,",
7270,0,probview : a flexible probabilistic database system acm trans . database syst .,"l lakshmanan , n leone , r ross , v subrahmanian",,1997.0,thetheory of probabilistic databases,"r cavallo , m pittarelli","proc . vldbâ ?? 87 ,",
7271,0,sentinel : an object-oriented dbms with event-based rules 1997,s chakravarthy,sigmod conference,,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",,
7272,1,"efficient and extensible algorithms for multi query optimization p roy , s seshadri , s sudarshan , s bhobe",,sigmod conference,2000.0,efficient and extensible algorithms for multi query optimization,"p roy , s seshadri , s sudarshan , s bhobe",,
7273,0,"schema-driven customization of web services s abiteboul , b amann , j baumgarten , o benjelloun , f ngoc , t milo",,vldb,2003.0,"analysis and simulation of web services s narayanan , s mcilraith computer networks , 2003.0",,,
7274,0,"the hcc-tree : an efficient index structure for object oriented databases b sreenath , s seshadri 1994",,vldb,,"the gc-tree : a high-dimensional index structure for similarity search in image databases ieee transactions on multimedia , 2002.0","gh cha , cw chung",,
7275,0,"optimizing disjunctive queries with expensive predicates a kemper , g moerkotte , k peithner , m steinbrunn 1994",,sigmod conference,,optimization ofqueries with user-defined predicates proc . ofthe conf . on very large data bases,"s chaudhuri , k shim",,
7276,0,editor 's notes 2000,m franklin,sigmod record,,"editor 's notes tw banta implementing outcomes assessment : promise and perils . new & hellip ; ,",,,
7277,0,the trigs active object-oriented database system - an overview sigmod record,"g kappel , w retschitzegger",,1998.0,integrating active concepts into an object-oriented database system .,acms anthology,,
7278,0,"exact : an extensible approach to active object-oriented databases o dэaz , a jaime",,vldb j.,1997.0,querying object-oriented databases m kifer,,,
7279,0,static detection of security flaws in object-oriented databases 1996,k tajima,sigmod conference,,"an evaluation of vertical class partitioning for query processing in object-oriented databases ieee transactions on knowledge and data engineering ,","c fung , k karlapalem , q li",,2002.0
7280,1,data warehousing and olap for decision support ( tutorial ),,,1997.0,"data warehousing and olap technology s chaudhuri , u dayal sigmod record ,",,,
7281,0,"query processing in spatial network databases d papadias , j zhang , n mamoulis , y tao",,vldb,2003.0,closest pair queries in spatial databases,"a corral , y manolopoulos , y theodoridis , m","sigmod conference ,",2000.0
7282,1,from nested-loop to join queries in oodb vldb,"h steenhagen , p apers , h blanken , r by",,1994.0,"rolf a. de . by . from nested-loop to join queries in oodb hj steenhage , pmg apers , hm blanken",,"proceeding of the 20 thvldb conference ,",
7283,0,book review column k aberer 2003,,sigmod record,,"book review column l processing sigmod record , 2002.0",,,
7284,0,mpeg-7 and multimedia database systems,h kosch,sigmod record,2002.0,"interoperability in multidatabase systems d mcleod , a sheth tutorial notes-the 20th vldb conference , september ,",,,
7285,0,"privacy-preserving data mining r agrawal , r srikant sigmod conference 2000",,,,"privacy preserving aggregates r agrawal , r srikant , d thomas technical report , stanford university ,",,,
7286,0,"secure bufering in firm real-time database systems b george , j haritsa vldb j.",,,2000.0,secure processing in real-time database systems,"b george , j haritsa","proc . of acm sigmod conf ,",
7287,0,"query processing in spatial network databases d papadias , j zhang , n mamoulis , y tao",,vldb,2003.0,queries and query processing in object-oriented database systems 1990.0,"dd straube , mt ã?zsu","acm transactions on information systems ( tois ) ,",
7288,0,conceptual model of web service reputation,"e maximilien , m singh",sigmod record,2002.0,"a conceptual model of groupware c ellis , j wainer 1994.0",,"proceedings of the 1994 acm conference on computer supported & hellip ; ,",
7289,0,"fast algorithms for universal quantification in large databases g graefe , r cole acm trans . database syst .",,,1995.0,"fast algorithms for mining association rules in large databases proceedings of international conference on very large & hellip ; ,","ra as941 , r srikant",,
7290,1,security of random data perturbation methods 1999,"k muralidhar , r sarathy",acm trans . database syst .,,security of random data perturbation methods 1999.0,"k muralidhar , r sarathy","acm transactions on database systems ,",
7291,0,"title , foreword 1994",,,,"foreword bt technology journal , 1998.0",t king,,
7292,0,orthogonally persistent object systems vldb j.,"m atkinson , r morrison",,1995.0,implementing orthogonally persistent java,"a marquez , sm blackburn , g mercer , j zigman",,
7293,0,"dataguides : enabling query formulation and optimization in semistructured databases r goldman , j widom",,vldb,1997.0,"a query language and optimization techniques for unstructured dataâ '' in sigmod p buneman , s davidson , g hillebrand , d suciu",,"san diego ,",
7294,0,"query processing in spatial network databases d papadias , j zhang , n mamoulis , y tao",,vldb,2003.0,the cougar approach to in-network query processing in sensor networks 2002.0,"y yao , j gehrke","sigmod record ,",
7295,0,the aditi deductive database system,"j vaghani , k ramamohanarao , d kemp , z somogyi , p stuckey , t leask , j harland",vldb j.,1994.0,"the active database management systems manifesto kr dittrich , s gatziu , a geppert",,"sigmod record ,",
7296,0,editor 's notes l liu,,sigmod record,2003.0,editors ' notes,"n van note chism , dj bickford","new directions for teaching and learning ,",
7297,1,improving database design through the analysis of relationships acm trans . database syst .,"d dey , v storey , t barron",,1999.0,"improving database design through the analysis of relationships acm transactions on database systems , 1999.0","d dey , vc storey , tm barron",,
7298,0,"standards for databases on the grid s malaika , a eisenberg , j melton",,sigmod record,2003.0,standard benchmarks for database systems,"c levine , jm stephens jr , d dewitt","acm sigmod ,",
7299,0,"bigsur : a system for the management of earth science data p brown , m stonebraker vldb 1995",,,,"lore : a db management system for semistructured data j mchugh , s abiteboul , r goldman , d quass , j widom",,"sigmod rec ,",
7300,0,"a toolkit for negotiation support interfaces to multi-dimensional data m gebhardt , m jarke , s jacobs sigmod conference",,,1997.0,a foundation for multi-dimensional databases,"m gyssens , lvs lakshmanan",,
7301,0,"data placement in shared-nothing parallel database systems m mehta , d dewitt 1997",,vldb j.,,parallel and distributed database systems a procedures,,,
7302,0,"data mining with optimized two-dimensional association rules t fukuda , y morimoto , s morishita , t tokuyama acm trans . database syst . 2001",,,,mining generalized association rules,"r srikant , r agrawal",,1995.0
7303,0,guest editor 's introduction,,,2002.0,guest editorial,p aplin,,
7304,0,nearest neighbor queries 1995,"n roussopoulos , s kelley , f vincent",sigmod conference,,constrained nearest neighbor queries,"h ferhatosmanoglu , i stanoi , d agrawal",,
7305,0,closest pair queries in spatial databases sigmod conference 2000,"a corral , y manolopoulos , y theodoridis , m vassilakopoulos",,,redundancy m spatial databases ja orenstem,,"proc acm sigmod intâ ?? l conf on the management of data , & hellip ; ,",
7306,0,indexing large metric spaces for similarity search queries acm trans . database syst . 1999,"t bozkaya , z жzsoyoglu",,,"indexing protein sequences in metric space submitted for publication , 2003.0","w xu , dp miranker , r mao , s wang",,
7307,0,"a logical foundation for deductive object-oriented databases m liu , g dobbie , t ling acm trans . database syst . 2002",,,,"tutorial on object-oriented databases ms jackson information and software technology ,",,,1991.0
7308,0,query optimization for selections using bitmaps sigmod conference 1999,m wu,,,query optimization for parallel execution acm sigmod,"sgw hasan , r krishnamurthy",,
7309,0,"dblearn : a system prototype for knowledge discovery in relational databases j han , y fu , y huang , y cai , n cercone sigmod conference",,,1994.0,knowledge discovery in databases,g piateski,,1991.0
7310,1,"zoo : a desktop emperiment management environment y ioannidis , m livny , a ailamaki , a narayanan , a therber",,sigmod conference,1997.0,n. ponnek anti . zoo : a desktop experiment management environment,"y ioannidis , m livny , s gupta","22nd international vldb conference ,",
7311,0,sampling large databases for association rules 1996,h toivonen,vldb,,"fast algorithms for mining association rules in large datab as es r agrawal , r srikant",,"proceedings of the 20th international conference on very & hellip ; ,",
7312,0,"concurrency control in hierarchical multidatabase systems s mehrotra , h korth , a silberschatz vldb j. 1997",,,,dynamic load balancing in hierarchical parallel database systems 1996.0,"l bouganim , d florescu , p valduriez","rapport de recherche-institut national de recherche en & hellip ; ,",
7313,1,efficiently publishing relational data as xml documents vldb j.,"j shanmugasundaram , e shekita , r barr , m carey , b lindsay , h pirahesh , b reinwald",,2001.0,efficiently publishing relational data as xml documents b reinwald,,"vldb 2000 ,",
7314,0,the design and implementation of a sequence database system vldb,"p seshadri , m livny , r ramakrishnan",,1996.0,on the implementation of a logical data base converter,"a shoshani , k brandon",,
7315,0,efficient maintenance of materialized mediated views sigmod conference,"j lu , g moerkotte , j schќ , v subrahmanian",,1995.0,"efficient data view maintenance warehouses d agrawal , a el abbadi , a singh , t yurek",,"proc . acm sigmod ,",
7316,0,sequence query processing,"p seshadri , m livny , r ramakrishnan",sigmod conference,1994.0,toward learning based web query processing 2000.0,"y diao , h lu , s chen , z tian","vldb ,",
7317,0,"efficient query processing for multi-dimensionally clustered tables in db2 b bhattacharjee , s padmanabhan , t malkemus , t lai , l cranston , m huras",,vldb,2003.0,"query processing using multidimensional clustering in db2 b bhattacharjee , s padmanabhan , t malkemus , l proceedings of vldb",,,
7318,0,optimization of queries with user-defined predicates 1996,"s chaudhuri , k shim",vldb,,optimizing disjunctive queries with expensive predicates,"a kernper , g moerkotte , k peithnert , m steinbrunn",,
7319,0,tools and transformations - rigorous and otherwise - for practical database design acm trans . database syst .,"a rosenthal , d reiner",,1994.0,"theoretically sound transformations for practical database design a rosenthal , ds reiner 1987.0",,"proceedings of the sixth international conference on entity - & hellip ; ,",
7320,0,open object database management systems,,,1994.0,"analytic models for database management system i miyamoto proc . of int . conf . on vldb , sept ,",,,
7321,0,the implementation and performance of compressed databases,"t westmann , d kossmann , s helmer , g moerkotte",sigmod record,2000.0,the design and implementation of the ariel active database rule system en hanson,,,
7322,0,editor 's notes a segev 1994,,sigmod record,,editor 's notes,te cyrs,"new directions for teaching and learning ,",
7323,1,"miro web : integrating multiple data sources through semistructured data types l bouganim , t chan-sine-ying , t dang-ngoc , j darroux , g gardarin , f sha 1999",,vldb,,"miro web : integrating multiple data sources through semistructured data types proceedings of the 25th international conference on very & hellip ; , 1999.0","l bouganim , t chan-sine-ying , tt dang-ngoc , jl",,
7324,0,dwms : data warehouse management system n mohan 1996,,vldb,,lineage tracing in a data warehousing system,"y cui , j widom",,
7325,0,"optimizing queries with universal quantification in object-oriented and object-relational databases j clauпen , a kemper , g moerkotte , k peithner vldb",,,1997.0,enhanced abstract data types in object-relational databases p seshadri 1998.0,,"the vldb journal the international journal on very large & hellip ; ,",
7326,0,editor 's notes sigmod record 2002,l liu,,,editor 's notes,te cyrs,"new directions for teaching and learning ,",
7327,0,"optimizing multiple dimensional queries simultaneously in multidimensional databases w liang , m orlowska , j yu",,vldb j.,2000.0,"simultaneous optimization and evaluation of multiple dimensional queries y zhao , p deshpande , jf naughton , a shukla sigmod conference , 1998.0",,,
7328,0,temporal conditions and integrity constraints in active database systems sigmod conference,"a sistla , o wolfson",,1995.0,temporal aggregation in active database rules,", c zaniolo",,
7329,0,parametric query optimization vldb j. 1997,"y ioannidis , r ng , k shim , t sellis",,,"rate-based query optimization acm sigmod ,","s viglas , j naughton",,
7330,0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"mining generalized association rules . 1995 . 13p r agrawal , r srikant",,"proceedings of 21st vldb conference zurich ,",
7331,1,"opossum : desk-top schema management through customizable visualization e haber , y ioannidis , m livny vldb",,,1995.0,"opossum : desk-top schema management through customizable visualization em haber , ye ioannidis , m livny",,"proceedings of the international conference on very large & hellip ; ,",1995.0
7332,0,"a taxonomy for secure object-oriented databases m olivier , s solms 1994",,acm trans . database syst .,,acyclic query processing in object-oriented databases .,acms anthology,,
7333,0,index configuration in object-oriented databases 1994,e bertino,vldb j.,,"concurrency control and object-oriented databases ah skarra , sb zdonik",,"acm press frontier series ,",1989.0
7334,0,semantic integration of semistructured and structured data sources,"s bergamaschi , s castano , m vincini",sigmod record,1999.0,"management of semistructured data sigmod record ,",d suciu,,1997.0
7335,0,database issues in telecommunications network management 1994,i ahn,sigmod conference,,"issues in network management in the next millennium ml brodie , s chaudhuri proceedings of the international conference on very large & hellip ; , 1999.0",,,
7336,0,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,the tv-tree : an index structure forhigh-dimensional data,"ki lin , h jagadish , c faloutsos","the vldb journal ,",
7337,1,an overview of data warehousing and olap technology sigmod record,"s chaudhuri , u dayal",,1997.0,"data warehousing and olap technology s chaudhuri , u dayal sigmod record ,",,,
7338,0,caching multidimensional queries using chunks 1998,"p deshpande , k ramasamy , a shukla , j naughton",sigmod conference,,"caching for multi-dimensional data mining queries b nag , p deshpande , dj dewitt",,,
7339,0,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,parallel databases : structured query optimization,"n biscondi , a flory , l brunie",,
7340,0,"scalable parallel data mining for association rules e han , g karypis , v kumar 1997",,sigmod conference,,set-oriented mining for association rules in relational databases,"m houtsma , a swami",,
7341,0,disima : a distributed and interoperable image database system,"v oria , m жzsu , p iglinski , s lin , b yao",sigmod conference,2000.0,security on database systems and distributed databases .,"s tanimoto , my lai","proceedings 25 th annual 1991 ieee international carnahan & hellip ; ,",1991.0
7342,0,foundations of preferences in database systems w kieпling 2002,,vldb,,empirical data reference behaviour in database systems,j rodriguez-rossel,"ieee computer ,",
7343,0,communication efficient distributed mining of association rules sigmod conference 2001,"a schuster , r wolff",,,"scalable , distributed and dynamic mining of association rules vs ananthanarayana , dk subramanian , mn murty",,,
7344,0,open issues in parallel query optimization sigmod record 1996,"w hasan , d florescu , p valduriez",,,"parallel query optimization for shared memory multiprocessors h lu , mc shan , kl tan",,"proceedings of 17th vldb conference , august ,",
7345,0,capturing and querying multiple aspects of semistructured data vldb,"c dyreson , m bіhlen , c jensen",,1999.0,ozone : integrating structured and semistructured data,"t lahiri , s abiteboul , j widom","lecture notes in computer science ,",2000.0
7346,0,implementation of magic-sets in a relational database system 1994,"i mumick , h pirahesh",sigmod conference,,"d. fogg , and m. stonebraker , â ?? implementatin of data abstraction in the relational database system j ong",,acm sigmod,
7347,0,"type classification of semi-structured documents m tresch , n palmer , a luniewski vldb 1995",,,,a classifier for semi-structured documents,"j yi , n sundaresan",,
7348,0,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,"a model of queries for object-oriented databases , 15th int w kim conf . on very large data bases ,",,,
7349,1,"cure : an efficient clustering algorithm for large databases s guha , r rastogi , k shim",,sigmod conference,1998.0,"r. rastogi , and k. shim . cure : an efficient clustering algorithm for large databases proc . 1998 acm-sigmod int . conf . management of data ( sigmod & hellip ; ,",s guha,,
7350,0,"watermarking relational databases r agrawal , j kiernan",,vldb,2002.0,"relational database operators r fagin , n forms proc . acm sigmod conf . management of data ,",,,
7351,0,"managing intervals efficiently in object-relational databases h kriegel , m pіtke , t seidl",,vldb,2000.0,"accessing a relational database through an object-oriented database interface proceedings of the international conference on very large & hellip ; ,",j orenstein,,1995.0
7352,0,"constructing the next 100 database management systems a geppert , k dittrich",,sigmod record,1994.0,"building knowledge base management systems j mylopoulos , v chaudhri , d plexousakis , a shrufi , 1996.0",,"the vldb journal the international journal on very large & hellip ; ,",
7353,0,"time-parameterized queries in spatio-temporal databases y tao , d papadias sigmod conference",,,2002.0,"temporal databases i ahn , r snodgrass ieee computer ,",,,
7354,0,dms : a parallel data mining server f george vldb,,,1998.0,large scale parallel data mining 2000.0,"mj zaki , ct ho",,
7355,0,estimating the selectivity of xml path expressions for internet scale applications 2001,"a aboulnaga , a alameldeen , j naughton",vldb,,"estimating the selectivity of spatial queries using the a belussi , c faloutsos",,"correlation '' fractal dimension , '' proc . 21st vldb conf ,",
7356,1,"electronic commerce : tutorial n adam , y yesha",,sigmod conference,1998.0,electronic commerce : tutorial,nr adam,,
7357,0,research issues in federated database systems : report of efdbs '97 workshop 1997,,,,"research issues in spatial database systems o guenther , a buchmann sigmod-record , acm ,",,,
7358,0,database systems management and oracle8 sigmod conference,c doherty,,1998.0,"numerical database management system : a model proceedings of the 1982 acm sigmod international conference & hellip ; ,",ooa daini,,1982.0
7359,0,"the sr-tree : an index structure for high-dimensional nearest neighbor queries n katayama , s satoh sigmod conference",,,1997.0,"the tv-tree { an index structure for high-dimensional data . the vldb journal , 3 ( 4 ) : 517 { 549","ki lin , hv jagadish , c faloutsos",,1994.0
7360,0,"evaluating probabilistic queries over imprecise data r cheng , d kalashnikov , s prabhakar",,sigmod conference,2003.0,"efficient indexing methods for probabilistic threshold queries over uncertain data r cheng , y xia , s prabhakar , r shah , js vitter 2004.0",,"proceedings of the international conference on very large & hellip ; ,",
7361,0,reminiscences on influential papers,,,1999.0,reminiscences on influential papers,hgm stanlbrd,"sigmod record ,",1998.0
7362,0,algebraic query optimisation for database programming languages vldb j. 1996,"a poulovassilis , c small",,,"type inference in a database programming language a ohori , p buneman",,,
7363,1,holistic twig joins : optimal xml pattern matching,"n bruno , n koudas , d srivastava",sigmod conference,2002.0,"holistic twig joins : optimal xml pattern matching n bruno , n koudas , d srivastava",,,
7364,0,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,keyword search in relational databases dp sokol,,,
7365,0,chair 's message,,,2001.0,treasurer 's message j hammer sigmod,,,2000.0
7366,0,champagne : data change propagation for heterogeneous information systems,"r rantzau , c constantinescu , u heinkel , h meinecke",vldb,2002.0,"sync your data : update propagation for heterogeneous protein databases k claypool , e rundensteiner the vldb journal the international journal on very large & hellip ; , 2005.0",,,
7367,0,view maintenance in a warehousing environment,"y zhuge , h garcia-molina , j hammer , j widom",sigmod conference,1995.0,aggregate-query processing in data warehousing environments agvhd quass,,,
